transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales,revenue,weekday,month,year,is_weekend
982,2024-09-04,Miami,S013,Electronics,Laptop,C1858,476.77,1,0.0,Credit Card,0,476.77,476.77,476.77,Wednesday,2024-09-01,2024,0
983,2024-02-09,Miami,S019,Clothing,Women,C1774,35.98,1,0.0,Debit Card,0,35.98,35.98,35.98,Friday,2024-02-01,2024,0
984,2023-12-12,Houston,S020,Toys,Puzzles,C1523,40.49,1,0.06,Cash,0,40.49,38.0606,38.0606,Tuesday,2023-12-01,2023,0
985,2024-09-13,Los Angeles,S016,Toys,Board Games,C1643,26.48,4,0.0,Credit Card,0,105.92,105.92,105.92,Friday,2024-09-01,2024,0
986,2024-02-24,Miami,S003,Toys,Action Figures,C1027,23.81,2,0.0,Credit Card,0,47.62,47.62,47.62,Saturday,2024-02-01,2024,1
987,2023-07-01,Chicago,S010,Clothing,Kids,C1098,42.72,1,0.0,Debit Card,0,42.72,42.72,42.72,Saturday,2023-07-01,2023,1
988,2023-01-01,Houston,S015,Home,Kitchen,C1677,154.61,1,0.0,Debit Card,0,154.61,154.61,154.61,Sunday,2023-01-01,2023,1
989,2024-07-20,Miami,S018,Clothing,Men,C1782,35.37,2,0.03,Credit Card,0,70.74,68.6178,68.6178,Saturday,2024-07-01,2024,1
990,2024-01-06,Houston,S015,Grocery,Beverages,C1453,6.0,3,0.0,Credit Card,0,18.0,18.0,18.0,Saturday,2024-01-01,2024,1
991,2024-03-06,Miami,S010,Books,Fiction,C1503,14.2,1,0.0,Credit Card,0,14.2,14.2,14.2,Wednesday,2024-03-01,2024,0
992,2023-11-05,Miami,S004,Clothing,Kids,C1502,48.03,1,0.0,Debit Card,0,48.03,48.03,48.03,Sunday,2023-11-01,2023,1
993,2023-05-17,Houston,S018,Beauty,Skincare,C1518,17.84,2,0.09,Credit Card,0,35.68,32.4688,32.4688,Wednesday,2023-05-01,2023,0
994,2023-07-21,Houston,S020,Books,Non-fiction,C1784,17.0,1,0.0,Credit Card,1,17.0,0.0,0.0,Friday,2023-07-01,2023,0
995,2024-03-11,New York,S005,Beauty,Haircare,C1357,24.96,2,0.0,Debit Card,0,49.92,49.92,49.92,Monday,2024-03-01,2024,0
996,2023-11-09,Seattle,S011,Toys,Board Games,C1438,33.85,2,0.0,Credit Card,0,67.7,67.7,67.7,Thursday,2023-11-01,2023,0
997,2023-04-27,Seattle,S008,Home,Furniture,C1663,164.78,1,0.07,Credit Card,0,164.78,153.2454,153.2454,Thursday,2023-04-01,2023,0
998,2024-07-28,Miami,S010,Electronics,Headphones,C1173,567.82,1,0.03,Credit Card,0,567.82,550.7854,550.7854,Sunday,2024-07-01,2024,1
999,2023-09-01,Miami,S014,Clothing,Kids,C1431,39.39,2,0.0,Debit Card,0,78.78,78.78,78.78,Friday,2023-09-01,2023,0
1000,2024-06-20,Los Angeles,S013,Clothing,Women,C1330,31.37,1,0.0,Cash,0,31.37,31.37,31.37,Thursday,2024-06-01,2024,0
1001,2024-08-24,Seattle,S007,Grocery,Beverages,C1514,9.73,2,0.0,Debit Card,0,19.46,19.46,19.46,Saturday,2024-08-01,2024,1
1002,2023-03-16,Los Angeles,S012,Toys,Board Games,C1508,18.71,1,0.0,Wallet,0,18.71,18.71,18.71,Thursday,2023-03-01,2023,0
1003,2024-01-21,Miami,S018,Home,Kitchen,C1271,104.23,1,0.04,Wallet,0,104.23,100.0608,100.0608,Sunday,2024-01-01,2024,1
1004,2023-07-29,Chicago,S020,Books,Fiction,C1734,13.09,1,0.0,Credit Card,0,13.09,13.09,13.09,Saturday,2023-07-01,2023,1
1005,2024-04-19,New York,S019,Beauty,Makeup,C1486,22.92,3,0.0,Credit Card,0,68.76,68.76,68.76,Friday,2024-04-01,2024,0
1006,2024-02-22,Miami,S010,Clothing,Women,C1443,40.49,1,0.0,Credit Card,0,40.49,40.49,40.49,Thursday,2024-02-01,2024,0
1007,2023-12-13,Los Angeles,S020,Clothing,Women,C1687,26.12,2,0.0,Credit Card,1,52.24,0.0,0.0,Wednesday,2023-12-01,2023,0
1008,2024-06-12,Seattle,S017,Beauty,Skincare,C1590,26.32,3,0.0,Debit Card,0,78.96,78.96,78.96,Wednesday,2024-06-01,2024,0
1009,2024-10-01,Houston,S009,Books,Comics,C1828,15.82,1,0.0,Cash,0,15.82,15.82,15.82,Tuesday,2024-10-01,2024,0
1010,2023-06-28,Phoenix,S002,Clothing,Men,C1373,39.99,2,0.0,Credit Card,0,79.98,79.98,79.98,Wednesday,2023-06-01,2023,0
1011,2023-07-01,Miami,S010,Beauty,Haircare,C1420,20.99,3,0.07,Cash,0,62.97,58.5621,58.5621,Saturday,2023-07-01,2023,1
1012,2023-01-25,Chicago,S014,Grocery,Produce,C1661,9.75,2,0.0,Debit Card,0,19.5,19.5,19.5,Wednesday,2023-01-01,2023,0
1013,2023-06-29,Chicago,S004,Home,Furniture,C1028,103.8,1,0.0,Cash,0,103.8,103.8,103.8,Thursday,2023-06-01,2023,0
1014,2024-05-15,Phoenix,S014,Toys,Action Figures,C1037,24.51,4,0.06,Credit Card,1,98.04,0.0,0.0,Wednesday,2024-05-01,2024,0
1015,2023-06-10,Miami,S009,Books,Comics,C1180,12.32,3,0.0,Credit Card,0,36.96,36.96,36.96,Saturday,2023-06-01,2023,1
1016,2023-06-26,Miami,S001,Electronics,Phone,C1321,508.13,2,0.0,Cash,0,1016.26,1016.26,1016.26,Monday,2023-06-01,2023,0
1017,2023-10-12,Houston,S012,Books,Comics,C1092,11.7,1,0.1,Cash,0,11.7,10.53,10.53,Thursday,2023-10-01,2023,0
1018,2023-03-04,Chicago,S004,Clothing,Kids,C1512,35.57,2,0.0,Debit Card,0,71.14,71.14,71.14,Saturday,2023-03-01,2023,1
1019,2023-06-05,Miami,S017,Grocery,Beverages,C1092,8.41,2,0.03,Credit Card,0,16.82,16.3154,16.3154,Monday,2023-06-01,2023,0
1020,2024-04-13,Los Angeles,S019,Books,Non-fiction,C1825,15.31,3,0.0,Credit Card,0,45.93,45.93,45.93,Saturday,2024-04-01,2024,1
1021,2023-02-18,Chicago,S004,Home,Furniture,C1281,64.46,3,0.0,Credit Card,0,193.38,193.38,193.38,Saturday,2023-02-01,2023,1
1022,2023-03-25,Houston,S018,Grocery,Dairy,C1324,8.0,4,0.0,Credit Card,0,32.0,32.0,32.0,Saturday,2023-03-01,2023,1
1023,2023-12-27,Los Angeles,S005,Grocery,Beverages,C1732,5.53,1,0.08,Credit Card,0,5.53,5.0876,5.0876,Wednesday,2023-12-01,2023,0
1024,2023-05-28,Phoenix,S002,Beauty,Makeup,C1678,19.15,2,0.0,Credit Card,0,38.3,38.3,38.3,Sunday,2023-05-01,2023,1
1025,2024-09-21,Seattle,S008,Grocery,Beverages,C1316,6.85,5,0.0,Debit Card,0,34.25,34.25,34.25,Saturday,2024-09-01,2024,1
1026,2023-12-08,Seattle,S004,Clothing,Men,C1878,40.67,2,0.0,Credit Card,0,81.34,81.34,81.34,Friday,2023-12-01,2023,0
1027,2024-04-20,Los Angeles,S010,Electronics,Laptop,C1304,741.61,3,0.11,Cash,0,2224.83,1980.0987,1980.0987,Saturday,2024-04-01,2024,1
1028,2023-03-04,Seattle,S011,Beauty,Makeup,C1416,22.01,2,0.0,Credit Card,0,44.02,44.02,44.02,Saturday,2023-03-01,2023,1
1029,2023-12-26,Miami,S016,Toys,Action Figures,C1422,34.05,1,0.0,Credit Card,0,34.05,34.05,34.05,Tuesday,2023-12-01,2023,0
1030,2024-07-14,Miami,S004,Beauty,Skincare,C1715,25.02,1,0.0,Credit Card,0,25.02,25.02,25.02,Sunday,2024-07-01,2024,1
1031,2023-11-23,Seattle,S018,Books,Non-fiction,C1464,19.96,4,0.0,Cash,0,79.84,79.84,79.84,Thursday,2023-11-01,2023,0
1032,2023-05-21,Chicago,S015,Beauty,Makeup,C1139,24.74,1,0.17,Credit Card,0,24.74,20.5342,20.5342,Sunday,2023-05-01,2023,1
1033,2023-08-03,Phoenix,S003,Electronics,Laptop,C1255,485.36,1,0.0,Wallet,0,485.36,485.36,485.36,Thursday,2023-08-01,2023,0
1034,2024-03-10,Miami,S005,Beauty,Makeup,C1702,18.49,2,0.0,Wallet,0,36.98,36.98,36.98,Sunday,2024-03-01,2024,1
1035,2023-11-14,Miami,S005,Grocery,Snacks,C1703,8.07,1,0.0,Credit Card,0,8.07,8.07,8.07,Tuesday,2023-11-01,2023,0
1036,2023-02-01,New York,S014,Grocery,Snacks,C1402,9.5,1,0.0,Wallet,0,9.5,9.5,9.5,Wednesday,2023-02-01,2023,0
1037,2023-10-12,Chicago,S001,Electronics,Laptop,C1091,339.92,1,0.0,Credit Card,0,339.92,339.92,339.92,Thursday,2023-10-01,2023,0
1038,2023-11-01,Chicago,S002,Toys,Action Figures,C1439,19.87,2,0.0,Credit Card,0,39.74,39.74,39.74,Wednesday,2023-11-01,2023,0
1039,2024-03-04,Chicago,S019,Electronics,Phone,C1735,500.34,1,0.0,Cash,0,500.34,500.34,500.34,Monday,2024-03-01,2024,0
1040,2024-04-21,Miami,S016,Electronics,Laptop,C1730,320.82,1,0.04,Wallet,0,320.82,307.9872,307.9872,Sunday,2024-04-01,2024,1
1041,2023-10-13,Los Angeles,S010,Books,Non-fiction,C1391,18.3,1,0.06,Cash,0,18.3,17.202,17.202,Friday,2023-10-01,2023,0
1042,2023-05-24,Miami,S010,Books,Comics,C1193,15.41,5,0.0,Credit Card,0,77.05,77.05,77.05,Wednesday,2023-05-01,2023,0
1043,2024-02-28,Los Angeles,S009,Home,Decor,C1461,166.96,3,0.0,Credit Card,0,500.88,500.88,500.88,Wednesday,2024-02-01,2024,0
1044,2023-01-19,Houston,S003,Electronics,TV,C1136,440.03,1,0.0,Wallet,0,440.03,440.03,440.03,Thursday,2023-01-01,2023,0
1045,2023-01-18,Chicago,S013,Books,Non-fiction,C1753,14.13,1,0.0,Credit Card,0,14.13,14.13,14.13,Wednesday,2023-01-01,2023,0
1046,2024-08-12,New York,S011,Home,Kitchen,C1362,72.83,1,0.0,Wallet,0,72.83,72.83,72.83,Monday,2024-08-01,2024,0
1047,2024-01-06,Phoenix,S002,Electronics,Headphones,C1516,397.16,1,0.0,Credit Card,0,397.16,397.16,397.16,Saturday,2024-01-01,2024,1
1048,2023-06-24,Los Angeles,S005,Clothing,Men,C1594,36.06,1,0.17,Credit Card,0,36.06,29.9298,29.9298,Saturday,2023-06-01,2023,1
1049,2023-07-13,Los Angeles,S015,Home,Furniture,C1324,102.85,1,0.0,Credit Card,0,102.85,102.85,102.85,Thursday,2023-07-01,2023,0
1050,2024-05-16,Los Angeles,S002,Home,Kitchen,C1892,123.68,5,0.0,Credit Card,0,618.4,618.4,618.4,Thursday,2024-05-01,2024,0
1051,2023-04-23,Houston,S010,Grocery,Produce,C1529,7.43,3,0.08,Cash,0,22.29,20.5068,20.5068,Sunday,2023-04-01,2023,1
1052,2023-04-24,Houston,S005,Clothing,Kids,C1651,41.03,4,0.0,Credit Card,0,164.12,164.12,164.12,Monday,2023-04-01,2023,0
1053,2023-08-10,Chicago,S006,Electronics,TV,C1266,329.09,2,0.15,Credit Card,0,658.18,559.453,559.453,Thursday,2023-08-01,2023,0
1054,2023-09-21,Houston,S002,Toys,Puzzles,C1726,27.4,1,0.0,Credit Card,0,27.4,27.4,27.4,Thursday,2023-09-01,2023,0
1055,2023-02-24,Seattle,S005,Electronics,Headphones,C1095,658.89,1,0.1,Credit Card,0,658.89,593.001,593.001,Friday,2023-02-01,2023,0
1056,2024-04-02,Seattle,S017,Beauty,Haircare,C1576,25.35,1,0.0,Debit Card,0,25.35,25.35,25.35,Tuesday,2024-04-01,2024,0
1057,2023-06-11,New York,S017,Beauty,Makeup,C1184,25.63,1,0.0,Credit Card,0,25.63,25.63,25.63,Sunday,2023-06-01,2023,1
1058,2024-01-15,Seattle,S004,Grocery,Dairy,C1291,7.45,4,0.0,Debit Card,0,29.8,29.8,29.8,Monday,2024-01-01,2024,0
1059,2023-03-28,Phoenix,S004,Beauty,Haircare,C1157,24.35,1,0.0,Credit Card,0,24.35,24.35,24.35,Tuesday,2023-03-01,2023,0
1060,2023-02-24,Houston,S015,Books,Non-fiction,C1608,19.01,1,0.0,Credit Card,0,19.01,19.01,19.01,Friday,2023-02-01,2023,0
1061,2024-04-20,Phoenix,S015,Grocery,Snacks,C1216,8.09,3,0.0,Cash,0,24.27,24.27,24.27,Saturday,2024-04-01,2024,1
1062,2023-06-27,Miami,S002,Books,Fiction,C1560,13.57,1,0.0,Credit Card,0,13.57,13.57,13.57,Tuesday,2023-06-01,2023,0
1063,2024-01-26,Chicago,S008,Beauty,Haircare,C1091,18.63,3,0.07,Credit Card,0,55.89,51.9777,51.9777,Friday,2024-01-01,2024,0
1064,2023-12-15,Houston,S010,Books,Comics,C1157,15.1,1,0.09,Credit Card,0,15.1,13.741,13.741,Friday,2023-12-01,2023,0
1065,2023-01-08,Miami,S010,Books,Comics,C1134,16.2,1,0.08,Credit Card,0,16.2,14.904,14.904,Sunday,2023-01-01,2023,1
1066,2023-11-09,Chicago,S016,Toys,Puzzles,C1487,28.52,2,0.06,Debit Card,0,57.04,53.6176,53.6176,Thursday,2023-11-01,2023,0
1067,2024-03-18,Houston,S012,Clothing,Men,C1444,36.63,2,0.0,Credit Card,0,73.26,73.26,73.26,Monday,2024-03-01,2024,0
1068,2023-11-24,Houston,S008,Books,Comics,C1730,12.85,1,0.01,Credit Card,0,12.85,12.7215,12.7215,Friday,2023-11-01,2023,0
1069,2023-02-23,Phoenix,S003,Grocery,Beverages,C1447,8.56,2,0.01,Cash,0,17.12,16.9488,16.9488,Thursday,2023-02-01,2023,0
1070,2023-08-27,Chicago,S010,Beauty,Skincare,C1535,23.56,3,0.0,Debit Card,0,70.68,70.68,70.68,Sunday,2023-08-01,2023,1
1071,2023-08-17,New York,S017,Electronics,TV,C1422,381.43,1,0.09,Debit Card,0,381.43,347.1013,347.1013,Thursday,2023-08-01,2023,0
1072,2024-08-01,Los Angeles,S012,Grocery,Dairy,C1787,6.65,3,0.0,Credit Card,0,19.95,19.95,19.95,Thursday,2024-08-01,2024,0
1073,2023-02-20,Chicago,S006,Beauty,Haircare,C1046,25.89,1,0.15,Cash,0,25.89,22.0065,22.0065,Monday,2023-02-01,2023,0
1074,2024-08-31,Phoenix,S015,Beauty,Makeup,C1460,18.58,2,0.0,Credit Card,0,37.16,37.16,37.16,Saturday,2024-08-01,2024,1
1075,2024-08-26,Miami,S006,Home,Furniture,C1080,100.24,3,0.0,Debit Card,0,300.72,300.72,300.72,Monday,2024-08-01,2024,0
1076,2023-09-21,New York,S014,Clothing,Men,C1005,33.23,1,0.07,Credit Card,0,33.23,30.9039,30.9039,Thursday,2023-09-01,2023,0
1077,2024-02-22,Houston,S013,Beauty,Makeup,C1762,22.1,2,0.0,Credit Card,0,44.2,44.2,44.2,Thursday,2024-02-01,2024,0
1078,2023-04-06,Phoenix,S012,Books,Comics,C1706,14.95,2,0.0,Cash,0,29.9,29.9,29.9,Thursday,2023-04-01,2023,0
1079,2023-03-29,Chicago,S001,Home,Furniture,C1835,136.4,2,0.16,Wallet,0,272.8,229.152,229.152,Wednesday,2023-03-01,2023,0
1080,2023-03-19,Chicago,S016,Books,Fiction,C1665,12.35,1,0.03,Cash,0,12.35,11.9795,11.9795,Sunday,2023-03-01,2023,1
1081,2023-10-15,Phoenix,S007,Electronics,Headphones,C1788,371.63,1,0.0,Credit Card,1,371.63,0.0,0.0,Sunday,2023-10-01,2023,1
1082,2023-04-30,Chicago,S005,Books,Comics,C1455,12.85,1,0.0,Credit Card,0,12.85,12.85,12.85,Sunday,2023-04-01,2023,1
1083,2024-05-05,Phoenix,S008,Home,Kitchen,C1583,111.73,3,0.0,Credit Card,0,335.19,335.19,335.19,Sunday,2024-05-01,2024,1
1084,2024-03-27,New York,S014,Toys,Puzzles,C1754,24.21,1,0.0,Debit Card,0,24.21,24.21,24.21,Wednesday,2024-03-01,2024,0
1085,2024-05-14,New York,S016,Toys,Puzzles,C1525,20.41,3,0.0,Debit Card,0,61.23,61.23,61.23,Tuesday,2024-05-01,2024,0
1086,2023-06-14,Miami,S016,Home,Decor,C1062,89.97,3,0.0,Credit Card,0,269.91,269.91,269.91,Wednesday,2023-06-01,2023,0
1087,2023-07-01,New York,S009,Books,Non-fiction,C1484,10.4,3,0.05,Debit Card,0,31.2,29.64,29.64,Saturday,2023-07-01,2023,1
1088,2024-04-13,Houston,S014,Electronics,Laptop,C1294,331.16,1,0.0,Credit Card,0,331.16,331.16,331.16,Saturday,2024-04-01,2024,1
1089,2023-01-07,Phoenix,S008,Clothing,Kids,C1347,50.67,3,0.0,Cash,0,152.01,152.01,152.01,Saturday,2023-01-01,2023,1
1090,2023-11-26,Houston,S005,Grocery,Beverages,C1426,6.5,1,0.0,Debit Card,0,6.5,6.5,6.5,Sunday,2023-11-01,2023,1
1091,2023-05-31,Miami,S016,Beauty,Skincare,C1636,27.79,3,0.06,Debit Card,0,83.37,78.3678,78.3678,Wednesday,2023-05-01,2023,0
1092,2023-03-26,Houston,S005,Home,Furniture,C1160,143.55,2,0.0,Credit Card,0,287.1,287.1,287.1,Sunday,2023-03-01,2023,1
1093,2023-05-27,Houston,S010,Home,Furniture,C1570,136.07,1,0.06,Credit Card,0,136.07,127.9058,127.9058,Saturday,2023-05-01,2023,1
1094,2024-09-15,Los Angeles,S006,Home,Decor,C1032,111.4,1,0.0,Credit Card,0,111.4,111.4,111.4,Sunday,2024-09-01,2024,1
1095,2024-01-16,Chicago,S004,Clothing,Men,C1498,24.67,2,0.12,Credit Card,0,49.34,43.4192,43.4192,Tuesday,2024-01-01,2024,0
1096,2024-07-01,New York,S018,Grocery,Snacks,C1873,11.67,3,0.0,Debit Card,0,35.01,35.01,35.01,Monday,2024-07-01,2024,0
1097,2023-10-12,Seattle,S002,Toys,Puzzles,C1861,34.34,1,0.0,Wallet,0,34.34,34.34,34.34,Thursday,2023-10-01,2023,0
1098,2023-03-23,Phoenix,S004,Beauty,Makeup,C1042,31.5,1,0.0,Credit Card,0,31.5,31.5,31.5,Thursday,2023-03-01,2023,0
1099,2024-05-28,Chicago,S012,Home,Decor,C1299,75.32,2,0.0,Cash,0,150.64,150.64,150.64,Tuesday,2024-05-01,2024,0
1100,2024-06-06,Miami,S004,Home,Decor,C1372,98.55,1,0.0,Credit Card,0,98.55,98.55,98.55,Thursday,2024-06-01,2024,0
1101,2024-01-21,Houston,S014,Beauty,Skincare,C1251,20.83,4,0.0,Credit Card,0,83.32,83.32,83.32,Sunday,2024-01-01,2024,1
1102,2024-04-15,Chicago,S003,Grocery,Produce,C1732,10.19,2,0.0,Credit Card,0,20.38,20.38,20.38,Monday,2024-04-01,2024,0
1103,2023-04-29,Chicago,S017,Toys,Board Games,C1141,29.15,1,0.0,Credit Card,0,29.15,29.15,29.15,Saturday,2023-04-01,2023,1
1104,2024-01-31,Houston,S017,Beauty,Makeup,C1370,19.22,1,0.0,Credit Card,0,19.22,19.22,19.22,Wednesday,2024-01-01,2024,0
1105,2024-06-15,Seattle,S017,Electronics,Phone,C1346,408.92,2,0.13,Wallet,0,817.84,711.5208,711.5208,Saturday,2024-06-01,2024,1
1106,2023-09-18,New York,S013,Beauty,Skincare,C1676,19.22,1,0.0,Credit Card,0,19.22,19.22,19.22,Monday,2023-09-01,2023,0
1107,2023-09-13,Seattle,S017,Grocery,Beverages,C1411,8.08,2,0.0,Debit Card,0,16.16,16.16,16.16,Wednesday,2023-09-01,2023,0
1108,2023-08-14,Seattle,S011,Grocery,Dairy,C1846,7.65,2,0.02,Debit Card,0,15.3,14.994,14.994,Monday,2023-08-01,2023,0
1109,2023-02-22,Seattle,S013,Toys,Action Figures,C1210,28.29,2,0.0,Debit Card,0,56.58,56.58,56.58,Wednesday,2023-02-01,2023,0
1110,2024-05-14,Houston,S012,Beauty,Makeup,C1414,20.04,3,0.0,Cash,0,60.12,60.12,60.12,Tuesday,2024-05-01,2024,0
1111,2024-05-20,Phoenix,S011,Toys,Action Figures,C1736,22.15,2,0.0,Credit Card,0,44.3,44.3,44.3,Monday,2024-05-01,2024,0
1112,2023-12-30,Los Angeles,S007,Electronics,Headphones,C1533,417.8,1,0.11,Debit Card,1,417.8,0.0,0.0,Saturday,2023-12-01,2023,1
1113,2023-10-07,Miami,S018,Clothing,Women,C1247,36.87,1,0.0,Credit Card,0,36.87,36.87,36.87,Saturday,2023-10-01,2023,1
1114,2024-08-15,Phoenix,S004,Books,Fiction,C1861,16.03,4,0.02,Debit Card,0,64.12,62.8376,62.8376,Thursday,2024-08-01,2024,0
1115,2023-06-07,New York,S004,Toys,Puzzles,C1586,22.0,4,0.0,Credit Card,0,88.0,88.0,88.0,Wednesday,2023-06-01,2023,0
1116,2024-09-23,Miami,S019,Clothing,Kids,C1642,35.98,1,0.0,Cash,0,35.98,35.98,35.98,Monday,2024-09-01,2024,0
1117,2023-02-28,Los Angeles,S010,Books,Comics,C1586,13.91,1,0.0,Debit Card,0,13.91,13.91,13.91,Tuesday,2023-02-01,2023,0
1118,2023-05-08,Chicago,S004,Grocery,Snacks,C1842,9.19,2,0.0,Credit Card,0,18.38,18.38,18.38,Monday,2023-05-01,2023,0
1119,2023-04-25,Houston,S014,Electronics,Phone,C1063,531.92,2,0.0,Credit Card,0,1063.84,1063.84,1063.84,Tuesday,2023-04-01,2023,0
1120,2023-07-28,New York,S012,Books,Comics,C1412,14.45,2,0.0,Debit Card,0,28.9,28.9,28.9,Friday,2023-07-01,2023,0
1121,2024-06-09,Los Angeles,S019,Toys,Action Figures,C1433,25.57,2,0.0,Debit Card,0,51.14,51.14,51.14,Sunday,2024-06-01,2024,1
1122,2024-06-04,Seattle,S014,Beauty,Skincare,C1147,22.82,2,0.0,Credit Card,0,45.64,45.64,45.64,Tuesday,2024-06-01,2024,0
1123,2024-07-05,Seattle,S017,Beauty,Makeup,C1120,28.37,5,0.0,Credit Card,0,141.85,141.85,141.85,Friday,2024-07-01,2024,0
1124,2023-08-25,Chicago,S018,Grocery,Dairy,C1616,7.5,1,0.0,Credit Card,0,7.5,7.5,7.5,Friday,2023-08-01,2023,0
1125,2023-10-08,Los Angeles,S002,Clothing,Men,C1120,32.57,1,0.04,Wallet,0,32.57,31.2672,31.2672,Sunday,2023-10-01,2023,1
1126,2023-12-25,Houston,S001,Beauty,Skincare,C1145,26.22,1,0.0,Credit Card,0,26.22,26.22,26.22,Monday,2023-12-01,2023,0
1127,2023-07-20,Los Angeles,S010,Home,Furniture,C1838,147.06,4,0.0,Credit Card,0,588.24,588.24,588.24,Thursday,2023-07-01,2023,0
1128,2023-10-05,New York,S002,Toys,Puzzles,C1586,24.66,3,0.07,Credit Card,0,73.98,68.8014,68.8014,Thursday,2023-10-01,2023,0
1129,2023-08-23,Houston,S016,Beauty,Makeup,C1853,26.85,2,0.0,Cash,0,53.7,53.7,53.7,Wednesday,2023-08-01,2023,0
1130,2024-05-08,Houston,S015,Books,Non-fiction,C1152,17.15,4,0.0,Credit Card,0,68.6,68.6,68.6,Wednesday,2024-05-01,2024,0
1131,2023-01-04,Seattle,S020,Toys,Puzzles,C1238,22.54,2,0.0,Credit Card,0,45.08,45.08,45.08,Wednesday,2023-01-01,2023,0
1132,2024-03-17,Seattle,S015,Books,Non-fiction,C1661,10.76,3,0.08,Credit Card,1,32.28,0.0,0.0,Sunday,2024-03-01,2024,1
1133,2023-01-29,Seattle,S010,Clothing,Kids,C1126,33.35,1,0.0,Credit Card,0,33.35,33.35,33.35,Sunday,2023-01-01,2023,1
1134,2023-04-19,Phoenix,S019,Beauty,Skincare,C1583,25.04,3,0.0,Cash,0,75.12,75.12,75.12,Wednesday,2023-04-01,2023,0
1135,2024-09-01,New York,S004,Books,Comics,C1184,13.67,1,0.0,Credit Card,0,13.67,13.67,13.67,Sunday,2024-09-01,2024,1
1136,2023-03-16,Miami,S019,Toys,Board Games,C1826,22.84,1,0.0,Credit Card,0,22.84,22.84,22.84,Thursday,2023-03-01,2023,0
1137,2023-05-26,Houston,S001,Grocery,Beverages,C1184,10.89,1,0.0,Cash,0,10.89,10.89,10.89,Friday,2023-05-01,2023,0
1138,2023-05-08,Los Angeles,S003,Electronics,Phone,C1554,437.07,3,0.06,Credit Card,0,1311.21,1232.5374,1232.5374,Monday,2023-05-01,2023,0
1139,2023-02-11,New York,S005,Grocery,Beverages,C1694,6.13,3,0.03,Debit Card,0,18.39,17.8383,17.8383,Saturday,2023-02-01,2023,1
1140,2023-12-22,New York,S002,Grocery,Beverages,C1101,4.68,2,0.06,Credit Card,0,9.36,8.7984,8.7984,Friday,2023-12-01,2023,0
1141,2023-02-10,Houston,S004,Electronics,Laptop,C1245,591.62,2,0.0,Debit Card,0,1183.24,1183.24,1183.24,Friday,2023-02-01,2023,0
1142,2023-02-03,Miami,S017,Toys,Board Games,C1275,22.12,2,0.0,Credit Card,0,44.24,44.24,44.24,Friday,2023-02-01,2023,0
1143,2023-01-17,Houston,S001,Toys,Action Figures,C1239,24.26,1,0.0,Credit Card,0,24.26,24.26,24.26,Tuesday,2023-01-01,2023,0
1144,2023-06-02,Phoenix,S004,Home,Decor,C1667,127.55,3,0.0,Credit Card,0,382.65,382.65,382.65,Friday,2023-06-01,2023,0
1145,2024-01-13,New York,S017,Home,Furniture,C1382,103.74,5,0.0,Credit Card,0,518.7,518.7,518.7,Saturday,2024-01-01,2024,1
1146,2024-08-10,Houston,S018,Toys,Board Games,C1001,23.72,4,0.0,Wallet,0,94.88,94.88,94.88,Saturday,2024-08-01,2024,1
1147,2024-08-21,Seattle,S006,Electronics,Phone,C1493,329.66,2,0.16,Credit Card,0,659.32,553.8288,553.8288,Wednesday,2024-08-01,2024,0
1148,2024-09-20,Los Angeles,S007,Clothing,Kids,C1288,34.75,2,0.0,Debit Card,0,69.5,69.5,69.5,Friday,2024-09-01,2024,0
1149,2023-12-08,Los Angeles,S003,Toys,Action Figures,C1125,21.68,2,0.0,Debit Card,0,43.36,43.36,43.36,Friday,2023-12-01,2023,0
1150,2023-01-27,Houston,S007,Clothing,Kids,C1821,22.17,1,0.08,Debit Card,0,22.17,20.3964,20.3964,Friday,2023-01-01,2023,0
1151,2023-10-14,Los Angeles,S015,Grocery,Snacks,C1678,5.93,1,0.0,Credit Card,0,5.93,5.93,5.93,Saturday,2023-10-01,2023,1
1152,2023-06-17,Phoenix,S011,Electronics,Laptop,C1661,533.07,1,0.0,Debit Card,1,533.07,0.0,0.0,Saturday,2023-06-01,2023,1
1153,2024-09-01,New York,S006,Toys,Action Figures,C1713,28.69,4,0.0,Cash,0,114.76,114.76,114.76,Sunday,2024-09-01,2024,1
1154,2023-09-25,Miami,S003,Clothing,Men,C1852,30.06,3,0.0,Credit Card,0,90.18,90.18,90.18,Monday,2023-09-01,2023,0
1155,2024-03-30,Miami,S013,Beauty,Makeup,C1366,23.6,3,0.04,Cash,0,70.8,67.968,67.968,Saturday,2024-03-01,2024,1
1156,2024-02-05,New York,S004,Toys,Puzzles,C1197,27.46,1,0.0,Credit Card,1,27.46,0.0,0.0,Monday,2024-02-01,2024,0
1157,2024-04-20,Los Angeles,S012,Home,Furniture,C1835,114.5,2,0.0,Credit Card,0,229.0,229.0,229.0,Saturday,2024-04-01,2024,1
1158,2024-09-25,Chicago,S016,Grocery,Dairy,C1287,8.92,2,0.0,Debit Card,0,17.84,17.84,17.84,Wednesday,2024-09-01,2024,0
1159,2024-07-11,New York,S007,Beauty,Makeup,C1405,18.21,1,0.04,Credit Card,0,18.21,17.4816,17.4816,Thursday,2024-07-01,2024,0
