transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales
853,2023-09-16,Los Angeles,S020,Electronics,Headphones,C1496,486.72,2,0.09,Debit Card,0,973.44,885.8304
854,2023-01-10,Los Angeles,S009,Home,Decor,C1287,80.83,1,0.02,Credit Card,0,80.83,79.2134
855,2023-09-18,Phoenix,S006,Clothing,Kids,C1154,34.68,1,0.0,Credit Card,0,34.68,34.68
856,2023-06-21,Miami,S008,Toys,Board Games,C1818,25.57,1,0.0,Credit Card,0,25.57,25.57
857,2023-01-13,Chicago,S020,Beauty,Skincare,C1857,20.96,3,0.0,Wallet,0,62.88,62.88
858,2023-06-17,Chicago,S015,Books,Comics,C1171,14.02,2,0.02,Debit Card,0,28.04,27.4792
859,2024-08-18,Seattle,S009,Beauty,Skincare,C1053,21.7,3,0.2,Credit Card,0,65.1,52.08
860,2023-11-17,Seattle,S018,Home,Kitchen,C1699,66.01,4,0.0,Credit Card,0,264.04,264.04
861,2023-11-15,Miami,S014,Electronics,Headphones,C1816,509.37,2,0.0,Debit Card,0,1018.74,1018.74
862,2024-09-04,Seattle,S002,Electronics,Headphones,C1864,353.41,3,0.0,Wallet,0,1060.23,1060.23
863,2023-11-25,Los Angeles,S009,Grocery,Dairy,C1261,10.16,3,0.0,Credit Card,0,30.48,30.48
864,2024-07-03,Seattle,S008,Books,Comics,C1602,10.46,1,0.0,Debit Card,0,10.46,10.46
865,2024-02-23,Chicago,S011,Clothing,Men,C1688,32.51,2,0.01,Credit Card,0,65.02,64.3698
866,2024-08-28,Phoenix,S004,Books,Non-fiction,C1359,15.31,1,0.08,Credit Card,0,15.31,14.0852
867,2023-04-05,New York,S020,Electronics,Phone,C1608,548.29,1,0.0,Cash,0,548.29,548.29
868,2024-08-03,Seattle,S004,Books,Fiction,C1088,10.57,2,0.0,Credit Card,0,21.14,21.14
869,2023-11-14,Seattle,S019,Beauty,Skincare,C1113,22.27,1,0.0,Credit Card,0,22.27,22.27
870,2023-08-24,New York,S015,Grocery,Beverages,C1708,6.7,1,0.0,Cash,0,6.7,6.7
871,2023-11-30,Chicago,S003,Grocery,Dairy,C1391,8.01,1,0.1,Wallet,0,8.01,7.209
872,2024-01-11,Miami,S009,Home,Kitchen,C1071,83.24,2,0.0,Wallet,0,166.48,166.48
873,2024-04-03,Chicago,S016,Electronics,Laptop,C1553,553.52,1,0.0,Credit Card,0,553.52,553.52
874,2023-05-17,Houston,S009,Electronics,Phone,C1074,381.22,1,0.11,Debit Card,0,381.22,339.28580000000005
875,2024-08-10,New York,S016,Home,Decor,C1655,110.82,3,0.0,Credit Card,0,332.46,332.46
876,2024-06-30,Chicago,S011,Toys,Action Figures,C1003,25.17,4,0.0,Wallet,0,100.68,100.68
877,2024-05-27,Houston,S013,Beauty,Makeup,C1799,16.76,2,0.0,Credit Card,0,33.52,33.52
878,2023-10-23,Houston,S016,Electronics,Headphones,C1341,380.59,1,0.0,Credit Card,0,380.59,380.59
879,2023-11-16,Seattle,S003,Grocery,Produce,C1082,5.16,1,0.0,Cash,0,5.16,5.16
880,2024-07-25,Chicago,S006,Clothing,Men,C1393,25.8,1,0.0,Credit Card,0,25.8,25.8
881,2023-12-15,New York,S012,Toys,Board Games,C1647,28.97,3,0.0,Credit Card,0,86.91,86.91
882,2023-08-17,New York,S019,Home,Kitchen,C1398,128.2,1,0.07,Debit Card,0,128.2,119.22599999999998
883,2023-09-27,Phoenix,S015,Electronics,Phone,C1347,373.44,1,0.04,Cash,0,373.44,358.50239999999997
884,2023-10-18,New York,S007,Beauty,Makeup,C1683,16.06,1,0.0,Wallet,0,16.06,16.06
885,2023-06-14,Phoenix,S005,Books,Comics,C1238,20.3,1,0.0,Credit Card,0,20.3,20.3
886,2023-01-05,Seattle,S001,Toys,Action Figures,C1046,22.79,3,0.08,Debit Card,1,68.37,0.0
887,2024-01-14,Seattle,S002,Grocery,Dairy,C1467,6.99,1,0.0,Cash,0,6.99,6.99
888,2023-03-19,Miami,S004,Electronics,TV,C1609,425.02,2,0.0,Credit Card,0,850.04,850.04
889,2024-02-14,Houston,S011,Beauty,Makeup,C1694,21.95,4,0.0,Credit Card,0,87.8,87.8
890,2024-07-27,Phoenix,S005,Grocery,Snacks,C1782,10.54,2,0.09,Credit Card,0,21.08,19.1828
891,2023-05-12,Los Angeles,S005,Beauty,Haircare,C1172,20.71,1,0.0,Debit Card,0,20.71,20.71
892,2024-08-23,Phoenix,S002,Home,Furniture,C1810,115.92,1,0.0,Debit Card,0,115.92,115.92
893,2023-02-11,New York,S016,Electronics,Phone,C1007,597.31,1,0.17,Credit Card,0,597.31,495.7672999999999
894,2023-03-30,Los Angeles,S014,Books,Non-fiction,C1708,16.35,5,0.03,Credit Card,0,81.75,79.2975
895,2024-02-06,Houston,S014,Home,Furniture,C1625,110.77,3,0.0,Debit Card,0,332.31,332.31
896,2023-10-23,Phoenix,S003,Books,Non-fiction,C1356,16.29,1,0.0,Debit Card,0,16.29,16.29
897,2023-10-22,Phoenix,S004,Clothing,Women,C1883,26.07,2,0.0,Debit Card,0,52.14,52.14
898,2024-09-07,Miami,S007,Grocery,Dairy,C1198,9.13,1,0.1,Credit Card,0,9.13,8.217
899,2024-06-09,Houston,S016,Home,Furniture,C1686,123.97,4,0.0,Credit Card,0,495.88,495.88
900,2024-09-28,Chicago,S014,Grocery,Produce,C1631,5.79,1,0.0,Cash,0,5.79,5.79
901,2024-02-26,Seattle,S002,Clothing,Men,C1161,29.49,1,0.0,Credit Card,0,29.49,29.49
902,2023-01-23,Chicago,S015,Clothing,Kids,C1333,29.51,4,0.0,Debit Card,0,118.04,118.04
903,2024-07-28,Chicago,S004,Grocery,Snacks,C1100,7.33,2,0.08,Credit Card,0,14.66,13.487200000000001
904,2023-05-23,Chicago,S003,Toys,Action Figures,C1496,18.8,1,0.0,Credit Card,0,18.8,18.8
905,2023-05-25,Phoenix,S015,Home,Kitchen,C1382,102.1,2,0.04,Debit Card,0,204.2,196.03199999999998
906,2023-08-13,Los Angeles,S007,Grocery,Snacks,C1032,8.03,2,0.0,Credit Card,0,16.06,16.06
907,2024-05-17,Miami,S015,Toys,Puzzles,C1175,18.05,3,0.0,Credit Card,0,54.150000000000006,54.150000000000006
908,2024-09-07,Chicago,S020,Home,Decor,C1566,116.15,1,0.0,Credit Card,0,116.15,116.15
909,2023-04-14,Houston,S007,Clothing,Women,C1857,52.51,2,0.0,Credit Card,0,105.02,105.02
910,2023-02-08,Miami,S008,Home,Kitchen,C1444,90.42,3,0.0,Cash,0,271.26,271.26
911,2023-07-17,Chicago,S019,Electronics,TV,C1045,535.72,1,0.15,Credit Card,0,535.72,455.362
912,2024-08-01,New York,S014,Clothing,Women,C1490,18.8,3,0.0,Debit Card,0,56.400000000000006,56.400000000000006
913,2024-01-26,Houston,S008,Electronics,Phone,C1709,580.61,1,0.0,Wallet,0,580.61,580.61
914,2023-06-28,Los Angeles,S008,Books,Fiction,C1016,12.78,1,0.0,Credit Card,0,12.78,12.78
915,2024-07-07,Miami,S019,Books,Comics,C1024,15.23,3,0.0,Credit Card,0,45.69,45.69
916,2024-03-23,Seattle,S013,Home,Kitchen,C1641,145.17,5,0.0,Debit Card,0,725.8499999999999,725.8499999999999
917,2024-05-14,New York,S013,Books,Non-fiction,C1543,18.26,1,0.1,Credit Card,0,18.26,16.434
918,2023-01-15,Phoenix,S018,Clothing,Men,C1806,32.0,1,0.0,Debit Card,0,32.0,32.0
919,2024-09-14,New York,S017,Books,Non-fiction,C1052,15.28,1,0.17,Credit Card,0,15.28,12.6824
920,2023-10-16,Los Angeles,S012,Home,Decor,C1572,93.99,1,0.0,Debit Card,0,93.99,93.99
921,2024-04-22,Chicago,S011,Home,Decor,C1116,87.64,4,0.0,Debit Card,0,350.56,350.56
922,2023-08-19,Miami,S007,Beauty,Makeup,C1779,22.07,3,0.0,Credit Card,0,66.21000000000001,66.21000000000001
923,2024-02-24,Seattle,S014,Grocery,Dairy,C1064,9.52,1,0.03,Credit Card,0,9.52,9.234399999999999
924,2023-06-06,Miami,S004,Toys,Action Figures,C1544,26.91,3,0.0,Debit Card,0,80.73,80.73
925,2024-07-03,Phoenix,S012,Beauty,Makeup,C1709,23.8,1,0.0,Wallet,0,23.8,23.8
926,2024-03-16,Houston,S003,Electronics,TV,C1183,425.1,1,0.08,Wallet,0,425.1,391.09200000000004
927,2023-04-07,Los Angeles,S004,Books,Fiction,C1508,16.38,1,0.06,Credit Card,0,16.38,15.397199999999998
928,2024-02-15,New York,S010,Toys,Action Figures,C1554,29.85,3,0.0,Credit Card,0,89.55000000000001,89.55000000000001
929,2023-10-16,Seattle,S001,Grocery,Snacks,C1064,9.44,1,0.07,Cash,0,9.44,8.7792
930,2023-09-11,Phoenix,S011,Toys,Action Figures,C1351,28.3,1,0.0,Cash,0,28.3,28.3
931,2023-07-15,Seattle,S017,Beauty,Makeup,C1455,29.77,3,0.0,Debit Card,0,89.31,89.31
932,2024-08-20,Los Angeles,S006,Beauty,Haircare,C1232,21.26,2,0.0,Wallet,0,42.52,42.52
933,2024-06-05,New York,S005,Grocery,Produce,C1466,7.48,2,0.0,Debit Card,0,14.96,14.96
934,2024-05-31,Phoenix,S010,Home,Furniture,C1859,161.18,3,0.0,Wallet,0,483.54,483.54
935,2024-09-26,Chicago,S008,Electronics,Phone,C1324,441.22,1,0.0,Credit Card,0,441.22,441.22
936,2023-04-28,Chicago,S018,Books,Fiction,C1681,12.78,3,0.11,Credit Card,0,38.339999999999996,34.1226
937,2023-06-08,Phoenix,S006,Clothing,Women,C1124,49.59,1,0.0,Credit Card,0,49.59,49.59
938,2023-08-16,Chicago,S015,Grocery,Snacks,C1004,6.39,4,0.0,Debit Card,0,25.56,25.56
939,2023-08-04,Seattle,S010,Toys,Puzzles,C1772,15.35,3,0.0,Debit Card,0,46.05,46.05
940,2023-01-15,Phoenix,S015,Grocery,Dairy,C1749,7.36,2,0.0,Credit Card,0,14.72,14.72
941,2023-06-06,New York,S010,Electronics,TV,C1632,438.22,1,0.0,Credit Card,0,438.22,438.22
942,2023-09-18,New York,S020,Books,Fiction,C1597,18.38,1,0.0,Cash,0,18.38,18.38
943,2023-06-06,Chicago,S001,Electronics,TV,C1693,425.29,1,0.0,Credit Card,0,425.29,425.29
944,2023-02-16,Chicago,S016,Grocery,Dairy,C1682,9.4,3,0.0,Credit Card,0,28.200000000000003,28.200000000000003
945,2023-11-20,Los Angeles,S013,Grocery,Dairy,C1291,8.01,3,0.08,Credit Card,0,24.03,22.1076
946,2023-05-10,Phoenix,S003,Home,Decor,C1454,137.89,2,0.0,Credit Card,0,275.78,275.78
947,2024-02-15,Chicago,S014,Books,Non-fiction,C1142,13.08,1,0.0,Debit Card,0,13.08,13.08
948,2023-04-05,Los Angeles,S016,Beauty,Makeup,C1343,34.43,2,0.06,Wallet,0,68.86,64.7284
949,2024-09-18,New York,S001,Toys,Action Figures,C1279,27.54,1,0.0,Debit Card,0,27.54,27.54
950,2023-10-19,Miami,S005,Home,Furniture,C1852,106.16,2,0.03,Debit Card,0,212.32,205.9504
951,2023-10-10,Miami,S010,Beauty,Makeup,C1311,16.42,2,0.0,Debit Card,0,32.84,32.84
952,2023-03-10,Miami,S001,Home,Kitchen,C1307,115.96,6,0.0,Cash,0,695.76,695.76
953,2023-01-11,Seattle,S010,Toys,Board Games,C1503,23.0,3,0.0,Debit Card,1,69.0,0.0
954,2023-09-11,Miami,S009,Toys,Board Games,C1613,21.27,2,0.0,Debit Card,0,42.54,42.54
955,2024-07-03,Miami,S009,Books,Comics,C1487,13.23,2,0.0,Cash,0,26.46,26.46
956,2023-05-14,Seattle,S019,Electronics,Headphones,C1166,443.25,2,0.0,Credit Card,0,886.5,886.5
957,2023-01-23,Seattle,S005,Grocery,Snacks,C1054,10.05,1,0.06,Credit Card,0,10.05,9.447000000000001
958,2023-12-12,Los Angeles,S002,Grocery,Produce,C1542,5.11,1,0.0,Credit Card,0,5.11,5.11
959,2023-10-29,Seattle,S006,Beauty,Skincare,C1613,23.18,2,0.0,Debit Card,0,46.36,46.36
960,2023-12-29,Miami,S010,Grocery,Produce,C1098,8.58,3,0.0,Credit Card,0,25.740000000000002,25.740000000000002
961,2024-01-31,Chicago,S017,Grocery,Produce,C1797,8.51,1,0.0,Credit Card,0,8.51,8.51
962,2023-08-06,New York,S007,Home,Decor,C1226,81.03,1,0.0,Cash,0,81.03,81.03
963,2023-05-21,Seattle,S017,Beauty,Makeup,C1729,20.37,1,0.0,Cash,0,20.37,20.37
964,2024-09-07,Houston,S003,Electronics,Laptop,C1017,409.68,1,0.0,Credit Card,0,409.68,409.68
965,2023-07-29,Miami,S015,Clothing,Kids,C1781,26.5,3,0.0,Credit Card,0,79.5,79.5
966,2024-09-14,Seattle,S004,Home,Furniture,C1877,144.55,1,0.0,Debit Card,0,144.55,144.55
967,2024-09-07,Chicago,S005,Electronics,TV,C1707,432.86,2,0.0,Credit Card,1,865.72,0.0
968,2024-04-04,Houston,S014,Electronics,Laptop,C1110,337.88,1,0.1,Debit Card,0,337.88,304.092
969,2023-12-22,Houston,S004,Grocery,Dairy,C1067,8.18,2,0.07,Credit Card,0,16.36,15.214799999999999
970,2023-11-20,New York,S020,Home,Decor,C1204,119.57,2,0.02,Credit Card,0,239.14,234.35719999999998
971,2023-05-13,Miami,S009,Clothing,Women,C1360,19.11,1,0.06,Debit Card,0,19.11,17.9634
972,2023-05-07,Chicago,S017,Clothing,Men,C1101,23.41,1,0.0,Cash,0,23.41,23.41
973,2023-04-16,Seattle,S007,Grocery,Snacks,C1772,7.18,4,0.0,Wallet,0,28.72,28.72
974,2024-08-26,Chicago,S017,Beauty,Makeup,C1486,22.13,1,0.1,Debit Card,0,22.13,19.916999999999998
975,2024-01-13,New York,S006,Beauty,Haircare,C1388,22.47,2,0.0,Debit Card,0,44.94,44.94
976,2023-02-20,Miami,S011,Electronics,TV,C1112,421.3,1,0.0,Credit Card,0,421.3,421.3
977,2023-01-29,Los Angeles,S018,Books,Fiction,C1084,13.83,1,0.08,Credit Card,0,13.83,12.723600000000001
978,2024-04-06,Phoenix,S010,Books,Non-fiction,C1231,12.65,1,0.0,Credit Card,0,12.65,12.65
979,2023-10-23,Chicago,S003,Beauty,Haircare,C1695,24.65,4,0.09,Credit Card,0,98.6,89.726
980,2023-10-24,Seattle,S004,Toys,Puzzles,C1535,35.49,3,0.0,Credit Card,0,106.47,106.47
981,2024-02-11,Houston,S019,Electronics,Laptop,C1066,292.75,1,0.07,Credit Card,0,292.75,272.2575
982,2024-09-04,Miami,S013,Electronics,Laptop,C1858,476.77,1,0.0,Credit Card,0,476.77,476.77
983,2024-02-09,Miami,S019,Clothing,Women,C1774,35.98,1,0.0,Debit Card,0,35.98,35.98
984,2023-12-12,Houston,S020,Toys,Puzzles,C1523,40.49,1,0.06,Cash,0,40.49,38.0606
985,2024-09-13,Los Angeles,S016,Toys,Board Games,C1643,26.48,4,0.0,Credit Card,0,105.92,105.92
986,2024-02-24,Miami,S003,Toys,Action Figures,C1027,23.81,2,0.0,Credit Card,0,47.62,47.62
987,2023-07-01,Chicago,S010,Clothing,Kids,C1098,42.72,1,0.0,Debit Card,0,42.72,42.72
988,2023-01-01,Houston,S015,Home,Kitchen,C1677,154.61,1,0.0,Debit Card,0,154.61,154.61
989,2024-07-20,Miami,S018,Clothing,Men,C1782,35.37,2,0.03,Credit Card,0,70.74,68.61779999999999
990,2024-01-06,Houston,S015,Grocery,Beverages,C1453,6.0,3,0.0,Credit Card,0,18.0,18.0
991,2024-03-06,Miami,S010,Books,Fiction,C1503,14.2,1,0.0,Credit Card,0,14.2,14.2
992,2023-11-05,Miami,S004,Clothing,Kids,C1502,48.03,1,0.0,Debit Card,0,48.03,48.03
993,2023-05-17,Houston,S018,Beauty,Skincare,C1518,17.84,2,0.09,Credit Card,0,35.68,32.4688
994,2023-07-21,Houston,S020,Books,Non-fiction,C1784,17.0,1,0.0,Credit Card,1,17.0,0.0
995,2024-03-11,New York,S005,Beauty,Haircare,C1357,24.96,2,0.0,Debit Card,0,49.92,49.92
996,2023-11-09,Seattle,S011,Toys,Board Games,C1438,33.85,2,0.0,Credit Card,0,67.7,67.7
997,2023-04-27,Seattle,S008,Home,Furniture,C1663,164.78,1,0.07,Credit Card,0,164.78,153.2454
998,2024-07-28,Miami,S010,Electronics,Headphones,C1173,567.82,1,0.03,Credit Card,0,567.82,550.7854
999,2023-09-01,Miami,S014,Clothing,Kids,C1431,39.39,2,0.0,Debit Card,0,78.78,78.78
1000,2024-06-20,Los Angeles,S013,Clothing,Women,C1330,31.37,1,0.0,Cash,0,31.37,31.37
1001,2024-08-24,Seattle,S007,Grocery,Beverages,C1514,9.73,2,0.0,Debit Card,0,19.46,19.46
1002,2023-03-16,Los Angeles,S012,Toys,Board Games,C1508,18.71,1,0.0,Wallet,0,18.71,18.71
1003,2024-01-21,Miami,S018,Home,Kitchen,C1271,104.23,1,0.04,Wallet,0,104.23,100.0608
1004,2023-07-29,Chicago,S020,Books,Fiction,C1734,13.09,1,0.0,Credit Card,0,13.09,13.09
1005,2024-04-19,New York,S019,Beauty,Makeup,C1486,22.92,3,0.0,Credit Card,0,68.76,68.76
1006,2024-02-22,Miami,S010,Clothing,Women,C1443,40.49,1,0.0,Credit Card,0,40.49,40.49
1007,2023-12-13,Los Angeles,S020,Clothing,Women,C1687,26.12,2,0.0,Credit Card,1,52.24,0.0
1008,2024-06-12,Seattle,S017,Beauty,Skincare,C1590,26.32,3,0.0,Debit Card,0,78.96000000000001,78.96000000000001
1009,2024-10-01,Houston,S009,Books,Comics,C1828,15.82,1,0.0,Cash,0,15.82,15.82
1010,2023-06-28,Phoenix,S002,Clothing,Men,C1373,39.99,2,0.0,Credit Card,0,79.98,79.98
1011,2023-07-01,Miami,S010,Beauty,Haircare,C1420,20.99,3,0.07,Cash,0,62.97,58.562099999999994
1012,2023-01-25,Chicago,S014,Grocery,Produce,C1661,9.75,2,0.0,Debit Card,0,19.5,19.5
1013,2023-06-29,Chicago,S004,Home,Furniture,C1028,103.8,1,0.0,Cash,0,103.8,103.8
1014,2024-05-15,Phoenix,S014,Toys,Action Figures,C1037,24.51,4,0.06,Credit Card,1,98.04,0.0
1015,2023-06-10,Miami,S009,Books,Comics,C1180,12.32,3,0.0,Credit Card,0,36.96,36.96
1016,2023-06-26,Miami,S001,Electronics,Phone,C1321,508.13,2,0.0,Cash,0,1016.26,1016.26
1017,2023-10-12,Houston,S012,Books,Comics,C1092,11.7,1,0.1,Cash,0,11.7,10.53
1018,2023-03-04,Chicago,S004,Clothing,Kids,C1512,35.57,2,0.0,Debit Card,0,71.14,71.14
1019,2023-06-05,Miami,S017,Grocery,Beverages,C1092,8.41,2,0.03,Credit Card,0,16.82,16.3154
1020,2024-04-13,Los Angeles,S019,Books,Non-fiction,C1825,15.31,3,0.0,Credit Card,0,45.93,45.93
1021,2023-02-18,Chicago,S004,Home,Furniture,C1281,64.46,3,0.0,Credit Card,0,193.38,193.38
1022,2023-03-25,Houston,S018,Grocery,Dairy,C1324,8.0,4,0.0,Credit Card,0,32.0,32.0
1023,2023-12-27,Los Angeles,S005,Grocery,Beverages,C1732,5.53,1,0.08,Credit Card,0,5.53,5.0876
1024,2023-05-28,Phoenix,S002,Beauty,Makeup,C1678,19.15,2,0.0,Credit Card,0,38.3,38.3
1025,2024-09-21,Seattle,S008,Grocery,Beverages,C1316,6.85,5,0.0,Debit Card,0,34.25,34.25
1026,2023-12-08,Seattle,S004,Clothing,Men,C1878,40.67,2,0.0,Credit Card,0,81.34,81.34
1027,2024-04-20,Los Angeles,S010,Electronics,Laptop,C1304,741.61,3,0.11,Cash,0,2224.83,1980.0987
1028,2023-03-04,Seattle,S011,Beauty,Makeup,C1416,22.01,2,0.0,Credit Card,0,44.02,44.02
1029,2023-12-26,Miami,S016,Toys,Action Figures,C1422,34.05,1,0.0,Credit Card,0,34.05,34.05
1030,2024-07-14,Miami,S004,Beauty,Skincare,C1715,25.02,1,0.0,Credit Card,0,25.02,25.02
1031,2023-11-23,Seattle,S018,Books,Non-fiction,C1464,19.96,4,0.0,Cash,0,79.84,79.84
1032,2023-05-21,Chicago,S015,Beauty,Makeup,C1139,24.74,1,0.17,Credit Card,0,24.74,20.5342
1033,2023-08-03,Phoenix,S003,Electronics,Laptop,C1255,485.36,1,0.0,Wallet,0,485.36,485.36
1034,2024-03-10,Miami,S005,Beauty,Makeup,C1702,18.49,2,0.0,Wallet,0,36.98,36.98
1035,2023-11-14,Miami,S005,Grocery,Snacks,C1703,8.07,1,0.0,Credit Card,0,8.07,8.07
1036,2023-02-01,New York,S014,Grocery,Snacks,C1402,9.5,1,0.0,Wallet,0,9.5,9.5
1037,2023-10-12,Chicago,S001,Electronics,Laptop,C1091,339.92,1,0.0,Credit Card,0,339.92,339.92
1038,2023-11-01,Chicago,S002,Toys,Action Figures,C1439,19.87,2,0.0,Credit Card,0,39.74,39.74
1039,2024-03-04,Chicago,S019,Electronics,Phone,C1735,500.34,1,0.0,Cash,0,500.34,500.34
1040,2024-04-21,Miami,S016,Electronics,Laptop,C1730,320.82,1,0.04,Wallet,0,320.82,307.9872
1041,2023-10-13,Los Angeles,S010,Books,Non-fiction,C1391,18.3,1,0.06,Cash,0,18.3,17.201999999999998
1042,2023-05-24,Miami,S010,Books,Comics,C1193,15.41,5,0.0,Credit Card,0,77.05,77.05
1043,2024-02-28,Los Angeles,S009,Home,Decor,C1461,166.96,3,0.0,Credit Card,0,500.88,500.88
1044,2023-01-19,Houston,S003,Electronics,TV,C1136,440.03,1,0.0,Wallet,0,440.03,440.03
1045,2023-01-18,Chicago,S013,Books,Non-fiction,C1753,14.13,1,0.0,Credit Card,0,14.13,14.13
1046,2024-08-12,New York,S011,Home,Kitchen,C1362,72.83,1,0.0,Wallet,0,72.83,72.83
1047,2024-01-06,Phoenix,S002,Electronics,Headphones,C1516,397.16,1,0.0,Credit Card,0,397.16,397.16
1048,2023-06-24,Los Angeles,S005,Clothing,Men,C1594,36.06,1,0.17,Credit Card,0,36.06,29.9298
1049,2023-07-13,Los Angeles,S015,Home,Furniture,C1324,102.85,1,0.0,Credit Card,0,102.85,102.85
1050,2024-05-16,Los Angeles,S002,Home,Kitchen,C1892,123.68,5,0.0,Credit Card,0,618.4000000000001,618.4000000000001
1051,2023-04-23,Houston,S010,Grocery,Produce,C1529,7.43,3,0.08,Cash,0,22.29,20.5068
1052,2023-04-24,Houston,S005,Clothing,Kids,C1651,41.03,4,0.0,Credit Card,0,164.12,164.12
1053,2023-08-10,Chicago,S006,Electronics,TV,C1266,329.09,2,0.15,Credit Card,0,658.18,559.453
1054,2023-09-21,Houston,S002,Toys,Puzzles,C1726,27.4,1,0.0,Credit Card,0,27.4,27.4
1055,2023-02-24,Seattle,S005,Electronics,Headphones,C1095,658.89,1,0.1,Credit Card,0,658.89,593.001
1056,2024-04-02,Seattle,S017,Beauty,Haircare,C1576,25.35,1,0.0,Debit Card,0,25.35,25.35
1057,2023-06-11,New York,S017,Beauty,Makeup,C1184,25.63,1,0.0,Credit Card,0,25.63,25.63
1058,2024-01-15,Seattle,S004,Grocery,Dairy,C1291,7.45,4,0.0,Debit Card,0,29.8,29.8
1059,2023-03-28,Phoenix,S004,Beauty,Haircare,C1157,24.35,1,0.0,Credit Card,0,24.35,24.35
1060,2023-02-24,Houston,S015,Books,Non-fiction,C1608,19.01,1,0.0,Credit Card,0,19.01,19.01
1061,2024-04-20,Phoenix,S015,Grocery,Snacks,C1216,8.09,3,0.0,Cash,0,24.27,24.27
1062,2023-06-27,Miami,S002,Books,Fiction,C1560,13.57,1,0.0,Credit Card,0,13.57,13.57
1063,2024-01-26,Chicago,S008,Beauty,Haircare,C1091,18.63,3,0.07,Credit Card,0,55.89,51.9777
1064,2023-12-15,Houston,S010,Books,Comics,C1157,15.1,1,0.09,Credit Card,0,15.1,13.741
1065,2023-01-08,Miami,S010,Books,Comics,C1134,16.2,1,0.08,Credit Card,0,16.2,14.904
1066,2023-11-09,Chicago,S016,Toys,Puzzles,C1487,28.52,2,0.06,Debit Card,0,57.04,53.617599999999996
1067,2024-03-18,Houston,S012,Clothing,Men,C1444,36.63,2,0.0,Credit Card,0,73.26,73.26
1068,2023-11-24,Houston,S008,Books,Comics,C1730,12.85,1,0.01,Credit Card,0,12.85,12.721499999999999
1069,2023-02-23,Phoenix,S003,Grocery,Beverages,C1447,8.56,2,0.01,Cash,0,17.12,16.948800000000002
1070,2023-08-27,Chicago,S010,Beauty,Skincare,C1535,23.56,3,0.0,Debit Card,0,70.67999999999999,70.67999999999999
1071,2023-08-17,New York,S017,Electronics,TV,C1422,381.43,1,0.09,Debit Card,0,381.43,347.10130000000004
1072,2024-08-01,Los Angeles,S012,Grocery,Dairy,C1787,6.65,3,0.0,Credit Card,0,19.950000000000003,19.950000000000003
1073,2023-02-20,Chicago,S006,Beauty,Haircare,C1046,25.89,1,0.15,Cash,0,25.89,22.0065
1074,2024-08-31,Phoenix,S015,Beauty,Makeup,C1460,18.58,2,0.0,Credit Card,0,37.16,37.16
1075,2024-08-26,Miami,S006,Home,Furniture,C1080,100.24,3,0.0,Debit Card,0,300.71999999999997,300.71999999999997
1076,2023-09-21,New York,S014,Clothing,Men,C1005,33.23,1,0.07,Credit Card,0,33.23,30.903899999999997
1077,2024-02-22,Houston,S013,Beauty,Makeup,C1762,22.1,2,0.0,Credit Card,0,44.2,44.2
1078,2023-04-06,Phoenix,S012,Books,Comics,C1706,14.95,2,0.0,Cash,0,29.9,29.9
1079,2023-03-29,Chicago,S001,Home,Furniture,C1835,136.4,2,0.16,Wallet,0,272.8,229.15200000000002
1080,2023-03-19,Chicago,S016,Books,Fiction,C1665,12.35,1,0.03,Cash,0,12.35,11.9795
1081,2023-10-15,Phoenix,S007,Electronics,Headphones,C1788,371.63,1,0.0,Credit Card,1,371.63,0.0
1082,2023-04-30,Chicago,S005,Books,Comics,C1455,12.85,1,0.0,Credit Card,0,12.85,12.85
1083,2024-05-05,Phoenix,S008,Home,Kitchen,C1583,111.73,3,0.0,Credit Card,0,335.19,335.19
1084,2024-03-27,New York,S014,Toys,Puzzles,C1754,24.21,1,0.0,Debit Card,0,24.21,24.21
1085,2024-05-14,New York,S016,Toys,Puzzles,C1525,20.41,3,0.0,Debit Card,0,61.230000000000004,61.230000000000004
1086,2023-06-14,Miami,S016,Home,Decor,C1062,89.97,3,0.0,Credit Card,0,269.90999999999997,269.90999999999997
1087,2023-07-01,New York,S009,Books,Non-fiction,C1484,10.4,3,0.05,Debit Card,0,31.200000000000003,29.64
1088,2024-04-13,Houston,S014,Electronics,Laptop,C1294,331.16,1,0.0,Credit Card,0,331.16,331.16
1089,2023-01-07,Phoenix,S008,Clothing,Kids,C1347,50.67,3,0.0,Cash,0,152.01,152.01
1090,2023-11-26,Houston,S005,Grocery,Beverages,C1426,6.5,1,0.0,Debit Card,0,6.5,6.5
1091,2023-05-31,Miami,S016,Beauty,Skincare,C1636,27.79,3,0.06,Debit Card,0,83.37,78.3678
1092,2023-03-26,Houston,S005,Home,Furniture,C1160,143.55,2,0.0,Credit Card,0,287.1,287.1
1093,2023-05-27,Houston,S010,Home,Furniture,C1570,136.07,1,0.06,Credit Card,0,136.07,127.90579999999999
1094,2024-09-15,Los Angeles,S006,Home,Decor,C1032,111.4,1,0.0,Credit Card,0,111.4,111.4
1095,2024-01-16,Chicago,S004,Clothing,Men,C1498,24.67,2,0.12,Credit Card,0,49.34,43.419200000000004
1096,2024-07-01,New York,S018,Grocery,Snacks,C1873,11.67,3,0.0,Debit Card,0,35.01,35.01
